UserID,Device,Traffic_Source,Category,Visited,Product_Viewed,Added_to_Cart,Purchased
U00538,Desktop,Paid,Home & Kitchen,1,0,0,0
U00539,Mobile,Paid,Electronics,1,0,0,0
U00540,Desktop,Paid,Clothing,1,1,0,0
U00541,Desktop,Organic,Home & Kitchen,1,0,0,0
U00542,Tablet,Paid,Clothing,1,1,1,1
U00543,Mobile,Organic,Home & Kitchen,1,0,0,0
U00544,Desktop,Social,Clothing,1,1,0,0
U00545,Desktop,Paid,Sports,1,0,0,0
U00546,Desktop,Social,Clothing,1,0,0,0
U00547,Mobile,Paid,Clothing,1,1,1,0
U00548,Mobile,Paid,Books,1,1,1,1
U00549,Desktop,Paid,Sports,1,0,0,0
U00550,Desktop,Direct,Electronics,1,0,0,0
U00551,Mobile,Organic,Sports,1,1,1,1
U00552,Mobile,Social,Clothing,1,1,1,1
U00553,Mobile,Paid,Electronics,1,0,0,0
U00554,Tablet,Organic,Sports,1,1,0,0
U00555,Desktop,Paid,Electronics,1,1,1,1
U00556,Desktop,Organic,Books,1,1,0,0
U00557,Mobile,Paid,Books,1,1,0,0
U00558,Mobile,Organic,Home & Kitchen,1,1,0,0
U00559,Tablet,Organic,Home & Kitchen,1,1,0,0
U00560,Mobile,Social,Electronics,1,1,1,0
U00561,Desktop,Organic,Books,1,1,0,0
U00562,Desktop,Social,Clothing,1,1,0,0
U00563,Mobile,Organic,Home & Kitchen,1,1,0,0
U00564,Mobile,Organic,Clothing,1,0,0,0
U00565,Mobile,Social,Electronics,1,0,0,0
U00566,Desktop,Email,Home & Kitchen,1,1,1,0
U00567,Mobile,Paid,Sports,1,1,0,0
U00568,Mobile,Paid,Home & Kitchen,1,0,0,0
U00569,Tablet,Social,Electronics,1,1,0,0
U00570,Desktop,Email,Clothing,1,1,1,0
U00571,Desktop,Direct,Electronics,1,1,0,0
U00572,Mobile,Paid,Home & Kitchen,1,1,0,0
U00573,Desktop,Email,Sports,1,1,0,0
U00574,Tablet,Organic,Sports,1,0,0,0
U00575,Tablet,Organic,Books,1,0,0,0
U00576,Mobile,Organic,Electronics,1,1,1,1
U00577,Mobile,Organic,Sports,1,1,1,0
U00578,Tablet,Social,Sports,1,0,0,0
U00579,Desktop,Organic,Books,1,1,0,0
U00580,Mobile,Social,Electronics,1,0,0,0
U00581,Desktop,Social,Home & Kitchen,1,1,0,0
U00582,Desktop,Paid,Electronics,1,0,0,0
U00583,Desktop,Organic,Electronics,1,0,0,0
U00584,Tablet,Paid,Home & Kitchen,1,1,0,0
U00585,Mobile,Paid,Books,1,1,0,0
U00586,Desktop,Direct,Clothing,1,1,0,0
U00587,Tablet,Paid,Home & Kitchen,1,1,1,1
U00588,Desktop,Social,Sports,1,1,1,1
U00589,Desktop,Organic,Home & Kitchen,1,0,0,0
U00590,Desktop,Organic,Home & Kitchen,1,0,0,0
U00591,Desktop,Email,Home & Kitchen,1,0,0,0
U00592,Mobile,Organic,Home & Kitchen,1,1,0,0
U00593,Tablet,Paid,Electronics,1,0,0,0
U00594,Desktop,Direct,Electronics,1,0,0,0
U00595,Mobile,Paid,Sports,1,1,0,0
U00596,Mobile,Organic,Electronics,1,1,0,0
U00597,Desktop,Organic,Books,1,1,0,0
U00598,Mobile,Paid,Home & Kitchen,1,0,0,0
U00599,Desktop,Direct,Clothing,1,0,0,0
U00600,Desktop,Organic,Home & Kitchen,1,1,0,0
U00601,Desktop,Direct,Books,1,0,0,0
U00602,Desktop,Organic,Books,1,1,1,1
U00603,Desktop,Email,Electronics,1,1,0,0
U00604,Mobile,Paid,Sports,1,1,1,1
U00605,Desktop,Social,Sports,1,1,0,0
U00606,Mobile,Organic,Books,1,0,0,0
U00607,Desktop,Paid,Books,1,1,0,0
U00608,Desktop,Organic,Electronics,1,1,1,0
U00609,Mobile,Organic,Books,1,1,0,0
U00610,Tablet,Direct,Electronics,1,1,1,1
U00611,Mobile,Social,Clothing,1,1,0,0
U00612,Desktop,Direct,Clothing,1,1,0,0
U00613,Mobile,Social,Sports,1,1,0,0
U00614,Tablet,Paid,Sports,1,0,0,0
U00615,Mobile,Email,Books,1,1,1,1
U00616,Desktop,Social,Electronics,1,1,1,0
U00617,Desktop,Organic,Clothing,1,0,0,0
U00618,Mobile,Organic,Electronics,1,1,0,0
U00619,Desktop,Organic,Sports,1,0,0,0
U00620,Tablet,Paid,Books,1,1,1,1
U00621,Tablet,Social,Books,1,0,0,0
U00622,Tablet,Social,Clothing,1,0,0,0
U00623,Mobile,Email,Sports,1,0,0,0
U00624,Desktop,Paid,Clothing,1,1,0,0
U00625,Desktop,Organic,Electronics,1,0,0,0
U00626,Tablet,Paid,Sports,1,1,0,0
U00627,Tablet,Direct,Clothing,1,1,1,1
U00628,Desktop,Organic,Home & Kitchen,1,0,0,0
U00629,Desktop,Email,Electronics,1,0,0,0
U00630,Mobile,Social,Home & Kitchen,1,1,1,1
U00631,Desktop,Organic,Electronics,1,0,0,0
U00632,Desktop,Paid,Books,1,0,0,0
U00633,Tablet,Paid,Books,1,1,1,0
U00634,Mobile,Paid,Clothing,1,1,1,0
U00635,Desktop,Organic,Electronics,1,1,1,1
U00636,Mobile,Paid,Electronics,1,1,0,0
U00637,Tablet,Social,Books,1,0,0,0
U00638,Desktop,Email,Clothing,1,1,1,0
U00639,Desktop,Paid,Sports,1,1,1,1
U00640,Desktop,Paid,Books,1,1,1,1
U00641,Desktop,Social,Sports,1,1,1,1
U00642,Mobile,Direct,Books,1,0,0,0
U00643,Desktop,Paid,Books,1,0,0,0
U00644,Desktop,Social,Books,1,1,0,0
U00645,Desktop,Paid,Home & Kitchen,1,1,1,0
U00646,Mobile,Organic,Electronics,1,1,1,1
U00647,Tablet,Paid,Sports,1,1,1,1
U00648,Tablet,Social,Books,1,1,1,1
U00649,Desktop,Email,Electronics,1,1,0,0
U00650,Mobile,Social,Sports,1,1,0,0
U00651,Desktop,Direct,Clothing,1,0,0,0
U00652,Mobile,Organic,Books,1,1,0,0
U00653,Desktop,Email,Clothing,1,0,0,0
U00654,Desktop,Email,Electronics,1,1,0,0
U00655,Mobile,Email,Sports,1,1,0,0
U00656,Mobile,Social,Sports,1,0,0,0
U00657,Desktop,Organic,Sports,1,1,0,0
U00658,Tablet,Direct,Sports,1,0,0,0
U00659,Mobile,Email,Home & Kitchen,1,0,0,0
U00660,Desktop,Social,Sports,1,1,1,1
U00661,Desktop,Social,Books,1,1,0,0
U00662,Desktop,Organic,Books,1,0,0,0
U00663,Tablet,Organic,Home & Kitchen,1,1,0,0
U00664,Mobile,Social,Clothing,1,1,0,0
U00665,Desktop,Email,Home & Kitchen,1,0,0,0
U00666,Mobile,Organic,Books,1,1,0,0
U00667,Mobile,Social,Home & Kitchen,1,0,0,0
U00668,Mobile,Organic,Home & Kitchen,1,0,0,0
U00669,Desktop,Social,Sports,1,0,0,0
U00670,Desktop,Organic,Clothing,1,0,0,0
U00671,Desktop,Paid,Home & Kitchen,1,0,0,0
U00672,Desktop,Email,Sports,1,1,0,0
U00673,Mobile,Organic,Books,1,1,1,0
U00674,Mobile,Organic,Clothing,1,0,0,0
U00675,Desktop,Email,Electronics,1,1,1,1
U00676,Mobile,Direct,Clothing,1,1,0,0
U00677,Desktop,Paid,Electronics,1,0,0,0
U00678,Tablet,Social,Books,1,0,0,0
U00679,Mobile,Social,Electronics,1,1,0,0
U00680,Tablet,Social,Home & Kitchen,1,1,1,1
U00681,Desktop,Paid,Sports,1,0,0,0
U00682,Desktop,Organic,Sports,1,0,0,0
U00683,Tablet,Email,Sports,1,1,0,0
U00684,Desktop,Organic,Electronics,1,1,1,1
U00685,Desktop,Social,Home & Kitchen,1,1,0,0
U00686,Desktop,Organic,Sports,1,1,1,1
U00687,Desktop,Paid,Home & Kitchen,1,1,1,1
U00688,Desktop,Social,Sports,1,0,0,0
U00689,Desktop,Social,Sports,1,1,0,0
U00690,Tablet,Paid,Home & Kitchen,1,0,0,0
U00691,Mobile,Email,Clothing,1,1,0,0
U00692,Mobile,Social,Sports,1,0,0,0
U00693,Desktop,Social,Home & Kitchen,1,0,0,0
U00694,Desktop,Organic,Home & Kitchen,1,1,0,0
U00695,Desktop,Paid,Books,1,0,0,0
U00696,Desktop,Email,Sports,1,1,0,0
U00697,Desktop,Organic,Electronics,1,0,0,0
U00698,Desktop,Organic,Electronics,1,0,0,0
U00699,Desktop,Direct,Home & Kitchen,1,1,0,0
U00700,Tablet,Paid,Home & Kitchen,1,0,0,0
U00701,Desktop,Organic,Home & Kitchen,1,1,1,0
U00702,Desktop,Organic,Clothing,1,1,1,0
U00703,Mobile,Organic,Books,1,1,1,0
U00704,Desktop,Organic,Clothing,1,0,0,0
U00705,Tablet,Email,Sports,1,1,0,0
U00706,Mobile,Organic,Home & Kitchen,1,1,1,1
U00707,Desktop,Organic,Electronics,1,1,1,0
U00708,Mobile,Organic,Clothing,1,1,0,0
U00709,Desktop,Organic,Books,1,1,1,0
U00710,Desktop,Organic,Sports,1,1,1,0
U00711,Desktop,Email,Home & Kitchen,1,0,0,0
U00712,Mobile,Paid,Electronics,1,0,0,0
U00713,Mobile,Organic,Electronics,1,1,1,1
U00714,Desktop,Organic,Electronics,1,1,0,0
U00715,Mobile,Organic,Sports,1,0,0,0
U00716,Desktop,Email,Sports,1,0,0,0
U00717,Desktop,Organic,Electronics,1,1,0,0
U00718,Mobile,Email,Clothing,1,1,1,1
U00719,Mobile,Email,Books,1,1,1,0
U00720,Tablet,Email,Books,1,1,1,1
U00721,Mobile,Organic,Home & Kitchen,1,1,0,0
U00722,Tablet,Organic,Electronics,1,1,1,1
U00723,Desktop,Email,Home & Kitchen,1,1,1,0
U00724,Tablet,Organic,Clothing,1,0,0,0
U00725,Desktop,Paid,Books,1,0,0,0
U00726,Desktop,Social,Home & Kitchen,1,0,0,0
U00727,Desktop,Paid,Books,1,1,1,0
U00728,Mobile,Social,Clothing,1,1,0,0
U00729,Desktop,Direct,Clothing,1,1,0,0
U00730,Desktop,Paid,Books,1,1,1,1
U00731,Desktop,Social,Clothing,1,1,0,0
U00732,Tablet,Paid,Electronics,1,1,1,0
U00733,Mobile,Social,Sports,1,0,0,0
U00734,Desktop,Direct,Home & Kitchen,1,1,0,0
U00735,Mobile,Paid,Clothing,1,1,0,0
U00736,Mobile,Organic,Sports,1,0,0,0
U00737,Mobile,Organic,Clothing,1,1,0,0
U00738,Desktop,Organic,Books,1,1,1,1
U00739,Mobile,Paid,Books,1,1,1,1
U00740,Mobile,Paid,Books,1,1,1,1
U00741,Mobile,Organic,Books,1,1,0,0
U00742,Mobile,Social,Sports,1,1,0,0
U00743,Mobile,Social,Books,1,0,0,0
U00744,Desktop,Organic,Clothing,1,0,0,0
U00745,Desktop,Social,Sports,1,1,0,0
U00746,Mobile,Organic,Clothing,1,1,1,0
U00747,Mobile,Paid,Home & Kitchen,1,0,0,0
U00748,Desktop,Organic,Clothing,1,0,0,0
U00749,Mobile,Paid,Home & Kitchen,1,1,1,0
U00750,Desktop,Paid,Clothing,1,0,0,0
U00751,Desktop,Paid,Sports,1,1,0,0
U00752,Desktop,Paid,Sports,1,1,0,0
U00753,Mobile,Organic,Books,1,0,0,0
U00754,Desktop,Paid,Clothing,1,0,0,0
U00755,Desktop,Email,Electronics,1,1,0,0
U00756,Tablet,Paid,Books,1,1,0,0
U00757,Mobile,Organic,Books,1,0,0,0
U00758,Tablet,Paid,Clothing,1,1,0,0
U00759,Tablet,Paid,Sports,1,0,0,0
U00760,Mobile,Direct,Clothing,1,1,0,0
U00761,Desktop,Organic,Clothing,1,0,0,0
U00762,Mobile,Direct,Sports,1,1,0,0
U00763,Mobile,Social,Sports,1,1,0,0
U00764,Mobile,Paid,Sports,1,1,0,0
U00765,Mobile,Paid,Electronics,1,1,1,1
U00766,Desktop,Social,Home & Kitchen,1,0,0,0
U00767,Desktop,Organic,Home & Kitchen,1,1,0,0
U00768,Desktop,Paid,Sports,1,0,0,0
U00769,Mobile,Email,Sports,1,1,0,0
U00770,Mobile,Social,Electronics,1,0,0,0
U00771,Desktop,Direct,Home & Kitchen,1,0,0,0
U00772,Desktop,Social,Clothing,1,1,0,0
U00773,Mobile,Email,Home & Kitchen,1,0,0,0
U00774,Mobile,Social,Clothing,1,1,1,0
U00775,Desktop,Organic,Sports,1,1,1,1
U00776,Desktop,Organic,Home & Kitchen,1,1,0,0
U00777,Tablet,Organic,Home & Kitchen,1,1,0,0
U00778,Mobile,Email,Home & Kitchen,1,1,0,0
U00779,Desktop,Social,Home & Kitchen,1,1,0,0
U00780,Mobile,Social,Clothing,1,1,0,0
U00781,Desktop,Organic,Clothing,1,0,0,0
U00782,Desktop,Organic,Sports,1,1,0,0
U00783,Mobile,Direct,Electronics,1,1,1,1
U00784,Mobile,Email,Clothing,1,0,0,0
U00785,Mobile,Organic,Electronics,1,1,0,0
U00786,Desktop,Email,Home & Kitchen,1,1,0,0
U00787,Desktop,Organic,Clothing,1,1,1,1
U00788,Tablet,Social,Sports,1,1,1,0
U00789,Mobile,Email,Books,1,0,0,0
U00790,Desktop,Email,Books,1,1,0,0
U00791,Mobile,Organic,Books,1,0,0,0
U00792,Desktop,Organic,Clothing,1,0,0,0
U00793,Mobile,Paid,Clothing,1,0,0,0
U00794,Desktop,Paid,Books,1,1,1,0
U00795,Mobile,Social,Sports,1,1,0,0
U00796,Desktop,Email,Home & Kitchen,1,0,0,0
U00797,Desktop,Social,Home & Kitchen,1,1,1,0
U00798,Desktop,Email,Electronics,1,1,0,0
U00799,Desktop,Paid,Sports,1,1,0,0
U00800,Desktop,Email,Home & Kitchen,1,0,0,0
U00801,Desktop,Email,Clothing,1,1,1,0
U00802,Mobile,Direct,Home & Kitchen,1,1,0,0
U00803,Mobile,Organic,Sports,1,1,1,0
U00804,Desktop,Organic,Sports,1,0,0,0
U00805,Mobile,Direct,Sports,1,1,0,0
U00806,Desktop,Organic,Electronics,1,1,0,0
U00807,Tablet,Paid,Clothing,1,1,0,0
U00808,Tablet,Organic,Books,1,1,0,0
U00809,Mobile,Organic,Sports,1,1,1,1
U00810,Desktop,Organic,Clothing,1,0,0,0
U00811,Mobile,Organic,Home & Kitchen,1,1,0,0
U00812,Mobile,Paid,Home & Kitchen,1,0,0,0
U00813,Desktop,Organic,Sports,1,1,1,0
U00814,Tablet,Organic,Electronics,1,0,0,0
U00815,Tablet,Email,Electronics,1,0,0,0
U00816,Mobile,Social,Clothing,1,0,0,0
U00817,Mobile,Paid,Sports,1,1,0,0
U00818,Desktop,Organic,Sports,1,0,0,0
U00819,Desktop,Paid,Sports,1,1,1,1
U00820,Desktop,Direct,Sports,1,0,0,0
U00821,Mobile,Organic,Clothing,1,1,0,0
U00822,Mobile,Direct,Books,1,0,0,0
U00823,Desktop,Social,Clothing,1,1,1,1
U00824,Desktop,Email,Home & Kitchen,1,1,0,0
U00825,Tablet,Organic,Home & Kitchen,1,1,0,0
U00826,Mobile,Organic,Home & Kitchen,1,1,0,0
U00827,Desktop,Paid,Sports,1,0,0,0
U00828,Mobile,Paid,Books,1,0,0,0
U00829,Desktop,Paid,Home & Kitchen,1,1,0,0
U00830,Mobile,Paid,Clothing,1,1,1,1
U00831,Desktop,Organic,Clothing,1,1,0,0
U00832,Desktop,Organic,Home & Kitchen,1,0,0,0
U00833,Desktop,Paid,Clothing,1,1,0,0
U00834,Desktop,Organic,Clothing,1,1,1,0
U00835,Desktop,Paid,Electronics,1,1,0,0
U00836,Mobile,Paid,Sports,1,1,0,0
U00837,Mobile,Email,Electronics,1,1,0,0
U00838,Desktop,Paid,Clothing,1,0,0,0
U00839,Mobile,Social,Clothing,1,1,0,0
U00840,Desktop,Social,Books,1,1,1,1
U00841,Desktop,Organic,Sports,1,0,0,0
U00842,Mobile,Paid,Clothing,1,1,1,0
U00843,Mobile,Email,Sports,1,1,1,1
U00844,Desktop,Social,Electronics,1,0,0,0
U00845,Mobile,Social,Sports,1,1,0,0
U00846,Mobile,Paid,Books,1,0,0,0
U00847,Desktop,Paid,Sports,1,1,1,1
U00848,Desktop,Email,Home & Kitchen,1,1,0,0
U00849,Desktop,Organic,Electronics,1,1,1,1
U00850,Mobile,Social,Home & Kitchen,1,1,1,1
U00851,Mobile,Organic,Sports,1,1,1,1
U00852,Mobile,Social,Books,1,1,0,0
U00853,Desktop,Paid,Books,1,1,1,1
U00854,Mobile,Social,Electronics,1,0,0,0
U00855,Desktop,Social,Clothing,1,1,0,0
U00856,Mobile,Email,Sports,1,0,0,0
U00857,Mobile,Organic,Electronics,1,0,0,0
U00858,Mobile,Paid,Sports,1,1,1,1
U00859,Desktop,Organic,Books,1,0,0,0
U00860,Desktop,Social,Home & Kitchen,1,0,0,0
U00861,Mobile,Direct,Clothing,1,1,1,1
U00862,Mobile,Email,Home & Kitchen,1,1,0,0
U00863,Mobile,Social,Sports,1,1,1,1
U00864,Desktop,Organic,Home & Kitchen,1,0,0,0
U00865,Desktop,Paid,Sports,1,1,1,0
U00866,Tablet,Paid,Sports,1,0,0,0
U00867,Desktop,Direct,Home & Kitchen,1,1,0,0
U00868,Desktop,Paid,Electronics,1,1,1,1
U00869,Desktop,Organic,Electronics,1,0,0,0
U00870,Tablet,Email,Sports,1,1,1,1
U00871,Desktop,Organic,Home & Kitchen,1,0,0,0
U00872,Desktop,Paid,Sports,1,0,0,0
U00873,Desktop,Organic,Books,1,1,0,0
U00874,Mobile,Organic,Home & Kitchen,1,1,1,1
U00875,Mobile,Organic,Home & Kitchen,1,1,0,0
U00876,Mobile,Organic,Clothing,1,1,1,0
U00877,Desktop,Direct,Clothing,1,1,1,0
U00878,Mobile,Organic,Clothing,1,0,0,0
U00879,Mobile,Paid,Electronics,1,1,1,0
U00880,Desktop,Organic,Sports,1,0,0,0
U00881,Mobile,Paid,Home & Kitchen,1,1,0,0
U00882,Tablet,Email,Books,1,1,0,0
U00883,Mobile,Paid,Sports,1,1,0,0
U00884,Desktop,Direct,Electronics,1,1,1,0
U00885,Desktop,Direct,Sports,1,1,0,0
U00886,Desktop,Organic,Sports,1,1,1,0
U00887,Desktop,Organic,Home & Kitchen,1,1,0,0
U00888,Desktop,Paid,Clothing,1,1,0,0
U00889,Desktop,Paid,Books,1,1,1,0
U00890,Desktop,Organic,Home & Kitchen,1,0,0,0
U00891,Mobile,Email,Clothing,1,1,0,0
U00892,Desktop,Email,Clothing,1,1,1,0
U00893,Mobile,Paid,Home & Kitchen,1,0,0,0
U00894,Desktop,Paid,Sports,1,1,1,1
U00895,Desktop,Organic,Electronics,1,1,1,1
U00896,Mobile,Direct,Home & Kitchen,1,1,1,1
U00897,Mobile,Social,Sports,1,1,0,0
U00898,Desktop,Social,Home & Kitchen,1,1,0,0
U00899,Mobile,Paid,Electronics,1,1,1,0
U00900,Desktop,Organic,Home & Kitchen,1,1,0,0
U00901,Desktop,Email,Electronics,1,1,1,1
U00902,Desktop,Organic,Books,1,1,1,0
U00903,Desktop,Paid,Books,1,1,1,1
U00904,Mobile,Social,Electronics,1,1,1,1
U00905,Tablet,Paid,Electronics,1,1,1,0
U00906,Desktop,Organic,Clothing,1,1,0,0
U00907,Desktop,Organic,Home & Kitchen,1,1,1,1
U00908,Desktop,Organic,Home & Kitchen,1,0,0,0
U00909,Desktop,Paid,Sports,1,0,0,0
U00910,Mobile,Organic,Sports,1,1,0,0
U00911,Mobile,Social,Sports,1,1,0,0
U00912,Mobile,Email,Books,1,1,0,0
U00913,Desktop,Paid,Home & Kitchen,1,1,1,1
U00914,Mobile,Organic,Home & Kitchen,1,1,1,0
U00915,Tablet,Paid,Electronics,1,0,0,0
U00916,Mobile,Paid,Electronics,1,1,1,0
U00917,Desktop,Organic,Books,1,0,0,0
U00918,Desktop,Organic,Clothing,1,1,0,0
U00919,Mobile,Social,Home & Kitchen,1,1,0,0
U00920,Mobile,Paid,Electronics,1,1,1,0
U00921,Mobile,Organic,Sports,1,1,1,1
U00922,Tablet,Organic,Electronics,1,1,1,1
U00923,Desktop,Organic,Electronics,1,1,1,1
U00924,Mobile,Direct,Books,1,0,0,0
U00925,Desktop,Organic,Clothing,1,1,0,0
U00926,Desktop,Paid,Clothing,1,0,0,0
U00927,Desktop,Paid,Electronics,1,1,0,0
U00928,Desktop,Social,Books,1,1,0,0
U00929,Desktop,Social,Electronics,1,1,0,0
U00930,Desktop,Social,Home & Kitchen,1,0,0,0
U00931,Desktop,Social,Sports,1,1,1,0
U00932,Desktop,Email,Clothing,1,0,0,0
U00933,Desktop,Paid,Electronics,1,1,1,1
U00934,Mobile,Organic,Electronics,1,1,0,0
U00935,Mobile,Organic,Electronics,1,1,0,0
U00936,Mobile,Organic,Electronics,1,1,0,0
U00937,Mobile,Social,Clothing,1,1,1,0
U00938,Mobile,Organic,Books,1,0,0,0
U00939,Desktop,Paid,Clothing,1,1,1,0
U00940,Mobile,Paid,Books,1,1,1,1
U00941,Mobile,Organic,Sports,1,0,0,0
U00942,Mobile,Organic,Clothing,1,1,0,0
U00943,Mobile,Paid,Sports,1,1,1,1
U00944,Mobile,Social,Clothing,1,1,1,0
U00945,Mobile,Organic,Books,1,0,0,0
U00946,Desktop,Organic,Books,1,1,1,1
U00947,Desktop,Email,Clothing,1,1,1,1
U00948,Desktop,Organic,Books,1,0,0,0
U00949,Mobile,Social,Home & Kitchen,1,1,1,0
U00950,Desktop,Direct,Books,1,0,0,0
U00951,Mobile,Paid,Electronics,1,1,0,0
U00952,Tablet,Email,Electronics,1,0,0,0
U00953,Desktop,Organic,Electronics,1,0,0,0
U00954,Desktop,Organic,Sports,1,1,0,0
U00955,Mobile,Organic,Sports,1,0,0,0
U00956,Mobile,Direct,Sports,1,0,0,0
U00957,Desktop,Organic,Sports,1,1,0,0
U00958,Mobile,Email,Clothing,1,0,0,0
U00959,Mobile,Paid,Clothing,1,1,0,0
U00960,Tablet,Email,Sports,1,0,0,0
U00961,Desktop,Paid,Books,1,0,0,0
U00962,Desktop,Organic,Sports,1,1,0,0
U00963,Tablet,Organic,Books,1,1,1,0
U00964,Tablet,Paid,Sports,1,1,0,0
U00965,Desktop,Direct,Clothing,1,0,0,0
U00966,Desktop,Email,Home & Kitchen,1,0,0,0
U00967,Mobile,Paid,Sports,1,1,1,1
U00968,Desktop,Paid,Sports,1,1,1,1
U00969,Mobile,Paid,Clothing,1,0,0,0
U00970,Mobile,Social,Clothing,1,1,0,0
U00971,Mobile,Email,Electronics,1,1,1,0
U00972,Mobile,Organic,Electronics,1,0,0,0
U00973,Desktop,Email,Books,1,1,0,0
U00974,Mobile,Organic,Sports,1,0,0,0
U00975,Mobile,Social,Electronics,1,1,1,1
U00976,Desktop,Paid,Clothing,1,1,0,0
U00977,Tablet,Direct,Sports,1,1,1,1
U00978,Mobile,Organic,Home & Kitchen,1,1,0,0
U00979,Desktop,Paid,Electronics,1,1,1,0
U00980,Mobile,Paid,Clothing,1,1,0,0
U00981,Desktop,Social,Sports,1,1,1,0
U00982,Desktop,Direct,Electronics,1,1,1,1
U00983,Desktop,Organic,Electronics,1,0,0,0
U00984,Desktop,Organic,Books,1,1,1,0
U00985,Desktop,Social,Clothing,1,0,0,0
U00986,Mobile,Organic,Electronics,1,1,0,0
U00987,Desktop,Email,Home & Kitchen,1,1,0,0
U00988,Desktop,Paid,Electronics,1,1,0,0
U00989,Desktop,Paid,Home & Kitchen,1,1,0,0
U00990,Tablet,Social,Electronics,1,1,0,0
U00991,Mobile,Organic,Electronics,1,1,0,0
U00992,Mobile,Organic,Electronics,1,1,0,0
U00993,Mobile,Email,Home & Kitchen,1,0,0,0
U00994,Desktop,Email,Books,1,1,1,0
U00995,Desktop,Organic,Sports,1,1,1,1
U00996,Desktop,Direct,Electronics,1,1,0,0
U00997,Desktop,Paid,Clothing,1,1,0,0
U00998,Desktop,Organic,Sports,1,1,1,1
U00999,Desktop,Direct,Electronics,1,0,0,0
U01000,Tablet,Organic,Home & Kitchen,1,0,0,0
U01001,Mobile,Organic,Books,1,1,0,0
U01002,Mobile,Social,Books,1,1,1,0
U01003,Tablet,Organic,Sports,1,1,0,0
U01004,Mobile,Social,Clothing,1,0,0,0
U01005,Desktop,Social,Sports,1,0,0,0
U01006,Desktop,Email,Clothing,1,0,0,0
U01007,Mobile,Organic,Electronics,1,1,0,0
U01008,Desktop,Organic,Clothing,1,0,0,0
U01009,Mobile,Email,Books,1,0,0,0
U01010,Desktop,Social,Home & Kitchen,1,1,1,1
U01011,Desktop,Direct,Sports,1,1,0,0
U01012,Desktop,Organic,Electronics,1,1,0,0
U01013,Desktop,Paid,Sports,1,1,0,0
U01014,Desktop,Paid,Books,1,1,1,1
U01015,Mobile,Organic,Home & Kitchen,1,0,0,0
U01016,Desktop,Social,Clothing,1,0,0,0
U01017,Desktop,Direct,Books,1,0,0,0
U01018,Desktop,Organic,Books,1,0,0,0
U01019,Desktop,Social,Sports,1,0,0,0
U01020,Desktop,Organic,Sports,1,0,0,0
U01021,Mobile,Paid,Electronics,1,1,0,0
U01022,Mobile,Organic,Clothing,1,1,1,0
U01023,Mobile,Paid,Electronics,1,1,1,0
U01024,Mobile,Organic,Clothing,1,1,0,0
U01025,Desktop,Paid,Clothing,1,1,0,0
U01026,Desktop,Paid,Clothing,1,0,0,0
U01027,Tablet,Social,Clothing,1,1,1,1
U01028,Desktop,Email,Clothing,1,0,0,0
U01029,Desktop,Organic,Clothing,1,0,0,0
U01030,Desktop,Organic,Books,1,1,1,0
U01031,Mobile,Direct,Sports,1,0,0,0
U01032,Desktop,Paid,Clothing,1,0,0,0
U01033,Mobile,Social,Clothing,1,1,1,0
U01034,Desktop,Organic,Books,1,1,1,0
U01035,Tablet,Organic,Home & Kitchen,1,1,0,0
U01036,Desktop,Email,Sports,1,0,0,0
U01037,Desktop,Paid,Books,1,1,1,0
U01038,Desktop,Email,Home & Kitchen,1,1,0,0
U01039,Mobile,Organic,Clothing,1,1,1,1
U01040,Desktop,Paid,Sports,1,1,0,0
U01041,Desktop,Paid,Clothing,1,1,1,0
U01042,Mobile,Paid,Sports,1,1,0,0
U01043,Mobile,Direct,Electronics,1,0,0,0
U01044,Desktop,Email,Electronics,1,0,0,0
U01045,Mobile,Organic,Books,1,1,0,0
U01046,Desktop,Paid,Sports,1,1,1,1
U01047,Mobile,Direct,Sports,1,0,0,0
U01048,Desktop,Social,Home & Kitchen,1,1,0,0
U01049,Desktop,Paid,Sports,1,1,1,0
U01050,Mobile,Social,Books,1,0,0,0
U01051,Tablet,Organic,Home & Kitchen,1,0,0,0
U01052,Desktop,Organic,Electronics,1,0,0,0
U01053,Desktop,Social,Books,1,1,1,0
U01054,Mobile,Organic,Clothing,1,0,0,0
U01055,Desktop,Organic,Home & Kitchen,1,1,1,1
U01056,Mobile,Organic,Sports,1,1,1,1
U01057,Desktop,Organic,Books,1,0,0,0
U01058,Mobile,Social,Books,1,1,0,0
U01059,Mobile,Email,Books,1,0,0,0
U01060,Desktop,Social,Sports,1,1,0,0
U01061,Desktop,Paid,Clothing,1,1,1,0
U01062,Mobile,Organic,Clothing,1,1,1,0
U01063,Mobile,Email,Sports,1,1,1,1
U01064,Mobile,Organic,Home & Kitchen,1,0,0,0
U01065,Desktop,Organic,Clothing,1,1,0,0
U01066,Desktop,Paid,Clothing,1,1,0,0
U01067,Mobile,Email,Books,1,1,0,0
U01068,Tablet,Organic,Home & Kitchen,1,0,0,0
U01069,Mobile,Paid,Home & Kitchen,1,1,0,0
U01070,Mobile,Direct,Clothing,1,1,1,1
U01071,Mobile,Organic,Home & Kitchen,1,0,0,0
U01072,Mobile,Paid,Electronics,1,1,0,0
U01073,Desktop,Social,Home & Kitchen,1,1,0,0
U01074,Mobile,Organic,Clothing,1,1,1,1
U01075,Desktop,Organic,Clothing,1,1,1,0
U01076,Mobile,Organic,Sports,1,1,1,1
